0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,2242,3800,3662,5296,5736,5883,6757,8543,8534,8828,9028,9691,9821,11835,12105,12325,12437,12532,13634,15876,15816,18134,19312,19438,19630,19825,19957,22503,22707,22845,23055,25753,25843,28617,30023,30173,30249,30557,30635,33637,33717,33879,33961,37115,37199,37454,37540,37714,37802,41184,41274,41547,41639,41825,41919,42109,42205,45891,45989,46187,46287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,3159,2985,4662,5102,5207,6127,7960,7951,8245,8445,9108,9238,11305,11575,11795,11907,12648,13808,16109,16049,18428,19668,19794,19986,20181,20313,22926,23130,23245,23455,26224,26314,29161,30641,30791,31019,31327,31405,34486,34566,34728,34810,38047,38131,38386,38472,38617,38705,42176,42266,42539,42631,42786,42880,43165,43261,47044,47142,47340,47440
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,2480,4200,4640,4790,5710,7590,7536,7830,8030,8744,9264,11384,11654,11874,11986,12784,13944,16304,16244,18684,19924,20050,20242,20502,20634,23314,23484,23622,23832,26672,26762,29682,31162,31312,31502,31810,31966,35126,35206,35368,35450,38770,38854,39109,39195,39369,39457,43017,43107,43471,43563,43749,43843,44128,44224,48104,48202,48400,48500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,3485,4409,5039,6005,7932,7872,8166,8616,9330,9902,12075,12093,12280,12448,13246,14464,16883,16775,19276,20578,20683,20875,21135,21234,23981,24185,24323,24533,27444,27534,30527,32081,32156,32384,32692,32822,36061,36301,36463,36545,39948,40032,40287,40373,40547,40635,44284,44374,44738,44830,45016,45110,45395,45491,49468,49566,49764,49864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,2730,3360,4326,6300,6240,6534,6984,7698,8270,10496,10514,10701,10869,11667,12885,15363,15255,17817,19119,19224,19416,19676,19775,22589,22793,22931,23141,26123,26213,29279,30833,30908,31136,31444,31574,34892,35132,35294,37016,40502,40586,40841,40927,41101,41189,44927,45017,45381,45473,45659,45753,46038,46134,50208,50306,50504,50604
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892,3827,4839,6860,6173,8280,8730,9495,10067,12346,12328,12515,11136,11991,13267,15804,15642,18265,19629,19944,20136,20396,20528,23409,23596,23734,24014,27067,27157,30296,31924,31999,32208,32516,32672,36069,36309,36471,38275,41844,41928,42183,42269,42443,42531,46358,46448,46812,46904,47090,47184,47469,47565,51736,51834,52032,52132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,2992,5060,4328,6484,6934,7699,8271,10603,10585,10772,9344,10199,11475,14071,13909,16593,17957,18272,18464,18724,18856,21804,21991,22129,22409,25533,25623,28835,30463,30538,30747,31055,31211,34687,34927,35089,36893,40545,40629,40884,42776,42950,43038,46954,47044,47408,47500,47686,47780,48065,48161,52429,52527,52725,52825
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,4185,3939,6144,6594,7359,7983,10368,10350,10845,9368,10223,11557,14212,14050,16795,18221,18536,18728,18949,19279,22294,22498,22567,22847,26042,26132,29417,31119,31194,31422,31807,31963,35518,35758,35920,37806,41541,41625,41880,43858,44003,44267,48272,48362,48726,48818,48973,49067,49352,49448,53813,53911,54109,54209
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162,3266,5520,6670,7486,8110,10548,10980,11530,10004,10916,12250,14964,14354,17160,18586,18964,19156,19416,19724,22806,23010,23148,23428,26694,26622,29980,31682,31832,32060,32445,32601,36235,36475,36637,38523,42341,42383,42638,44616,44790,45054,49148,49328,49692,49784,49970,50064,50349,50445,54907,55005,55203,55303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,4559,5759,6575,7199,9690,10122,10672,9097,10009,11401,14174,13514,16381,17869,18247,18439,18699,19007,22156,22360,23464,23744,27081,27009,30440,32216,32366,32594,32979,33135,36848,37088,37250,39218,43119,43161,43416,45480,45654,45918,50101,50281,50645,50921,51107,51201,51486,51582,56141,56239,56437,56537
